fldID;fldDate;fldIDMatch;fldTournament;fldTeam1;fldTeam2;fldInfo;fldElapsedTime;fldScore1;fldScore2;fldCoef1;fldCoefX;fldCoef2;fldTotal;fldCoefTotalOver;fldYellowCard1;fldYellowCard2;fldRedCard1;fldRedCard2;fldCorner1;fldCorner2;fldShotsOn1;fldShotsOn2;fldShotsOff1;fldShotsOff2;fldAttacks1;fldAttacks2;fldDanAttacks1;fldDanAttacks2;fldPenalty1;fldPenalty2;fldFreeKick1;fldFreeKick2;fldSub1;fldSub2;fldScoreResult1;fldScoreResult2;fldResult
258821;29.10.2022;408226022;Чемпионат Испании. Женщины;Альхама КФ (жен);Реал Бетис (жен);Чемпионат Испании. Женщины Альхама КФ (жен) Реал Бетис (жен);4722;0;2;33;20;1.00999999;2.5;2.775000095;1;2;0;0;4;2;1;4;8;7;71;76;33;28;0;1;14;12;4;2;0;2;0
143801;24.10.2022;406924262;Чемпионат Гондураса;Лобос УПНФМ;Олимпия Депортиво;Чемпионат Гондураса Лобос УПНФМ Олимпия Депортиво;4790;0;0;7.659999847;1.480000019;3.829999924;0.5;2.619999886;1;3;0;0;5;4;3;1;2;11;71;107;50;79;0;0;20;10;4;5;0;0;0
140488;23.10.2022;406900036;Чемпионат Аргентины. Региональная лига;Регатас де Сан Николас;Пена Депортиво Бокуенсе;Чемпионат Аргентины. Региональная лига Регатас де Сан Николас Пена Депортиво Бокуенсе;4757;2;1;1.090000033;7.53000021;34;3.5;2.5;3;2;0;0;7;4;10;1;6;4;54;61;33;33;1;0;20;26;0;0;3;1;1
354302;02.11.2022;409172439;Чемпионат Северной Ирландии. Премьер-лига. Женщины;Линфилд (жен);Крусадерс Стрикерс (жен);Чемпионат Северной Ирландии. Премьер-лига. Женщины Линфилд (жен) Крусадерс Стрикерс (жен);4754;1;0;1.24000001;4.550000191;22;1.5;2.269999981;0;0;0;0;4;2;2;0;7;6;57;69;15;27;0;0;21;7;0;0;1;0;0
23185;21.10.2022;406343279;Чемпионат Венгрии. Суперлига;Вашаш;Кечкемет;Чемпионат Венгрии. Суперлига Вашаш Кечкемет;4730;1;2;44;5;1.179999948;3.5;2.359999895;2;3;0;0;4;6;3;8;8;5;95;103;57;50;0;0;16;8;4;0;1;2;0
89115;23.10.2022;406714583;Чемпионат Японии. Второй дивизион;Омия Ардия;В-Варен Нагасаки;Чемпионат Японии. Второй дивизион Омия Ардия В-Варен Нагасаки;4715;3;3;4.699999809;1.49000001;5.449999809;6.5;2.440000057;0;0;0;0;5;3;6;4;8;3;59;79;54;51;1;0;13;6;0;0;3;3;0
225324;29.10.2022;408098444;Чемпионат Израиля до 19 лет;Бейтар (19);Хапоэль Беер-Шева (19);Чемпионат Израиля до 19 лет Бейтар (19) Хапоэль Беер-Шева (19);4748;1;2;25;6.619999886;1.139999986;3.5;2.079999924;2;1;0;0;3;5;5;7;5;7;73;106;33;48;0;0;9;16;0;0;1;2;0
102050;23.10.2022;406764578;Чемпионат Испании. Третий дивизион RFEF;Авилес Стадиум;Леалтад;Чемпионат Испании. Третий дивизион RFEF Авилес Стадиум Леалтад;4770;1;1;10.39999962;1.639999986;2.74000001;2.5;2.305000067;1;3;0;0;0;6;3;4;3;9;106;126;47;105;0;0;26;20;0;0;1;1;0
108107;23.10.2022;406780240;Чемпионат Косово. Суперлига;Трепча 89;КФ Гжилане;Чемпионат Косово. Суперлига Трепча 89 КФ Гжилане;4719;1;1;6.940000057;1.549999952;3.549999952;2.5;2.269999981;1;1;1;0;1;3;2;5;5;9;85;105;51;73;0;0;11;12;2;2;1;1;0
113313;23.10.2022;406796114;Чемпионат Сербии. 1-я лига;Слобода Ужице;Металац;Чемпионат Сербии. 1-я лига Слобода Ужице Металац;4731;1;0;1.159999967;5.900000095;28;1.5;2.775000095;3;2;0;0;2;5;2;1;3;6;83;99;46;65;0;0;13;23;0;0;2;0;1
283554;30.10.2022;408400333;Чемпионат Турции. Вторая лига;Дюзджеспор;Назилли Беледиеспор;Чемпионат Турции. Вторая лига Дюзджеспор Назилли Беледиеспор;4774;1;2;9.390000343;3.00999999;1.590000033;3.5;2.109999895;1;0;0;0;11;1;4;2;6;3;128;80;103;33;0;0;17;10;3;5;1;2;0
75708;22.10.2022;406609244;Чемпионат Испании. Первый дивизион RFEF;Реал Унион;Реал Сосьедад II;Чемпионат Испании. Первый дивизион RFEF Реал Унион Реал Сосьедад II;4754;0;1;35;6.179999828;1.139999986;1.5;2.950000048;1;1;0;0;5;3;3;8;3;6;75;84;35;34;0;0;16;17;0;0;0;1;0
260894;29.10.2022;408237400;Чемпионат Австрии. Ландеслига;КАК 1909;Шпитталь;Чемпионат Австрии. Ландеслига КАК 1909 Шпитталь;4799;0;0;3.180000067;1.600000024;7.610000134;0.5;2.079999924;2;3;0;0;5;6;6;3;7;7;78;73;43;28;0;0;14;16;0;0;0;0;0
116469;23.10.2022;406802522;Чемпионат Италии. Лига Про B;Вис Песаро;Алессандрия Кальчио;Чемпионат Италии. Лига Про B Вис Песаро Алессандрия Кальчио;4783;0;0;5.579999924;1.320000052;7.599999905;0.5;3.329999924;1;4;0;0;3;2;4;2;4;4;100;85;43;64;0;0;25;18;0;0;0;0;0
251324;29.10.2022;408183649;Чемпионат Англии. Северная Премьер-лига;Нантвич Таун;Аштон Юнайтед;Чемпионат Англии. Северная Премьер-лига Нантвич Таун Аштон Юнайтед;4754;1;2;28;5.309999943;1.179999948;3.5;2.589999914;1;1;0;0;3;6;5;6;5;3;58;55;33;25;0;0;20;11;0;0;1;2;0
82150;22.10.2022;406648573;Чемпионат Аргентины. Региональная лига;КСД Фонтана;Америка Генерал Хосе де Сан Мартин;Чемпионат Аргентины. Региональная лига КСД Фонтана Америка Генерал Хосе де Сан Мартин;4755;2;1;1.159999967;5.710000038;24;3.5;2.394999981;4;3;0;0;6;3;4;2;4;3;87;88;63;38;0;0;10;18;3;4;2;1;0
242864;29.10.2022;408160902;Чемпионат Италии. Лига Про B;Фьоренцуола;Виртус Энтелла;Чемпионат Италии. Лига Про B Фьоренцуола Виртус Энтелла;4741;0;0;8.569999695;1.340000033;4.789999962;0.5;3.119999886;3;3;0;0;2;2;1;1;4;5;82;77;44;59;0;0;24;31;0;0;0;1;1
179281;26.10.2022;407453306;Чемпионат Руанды;Мукура Виктори Спортс;АС Кигали;Чемпионат Руанды Мукура Виктори Спортс АС Кигали;4753;0;1;41;11;1.049999952;1.5;2.619999886;2;2;0;0;4;3;4;6;4;11;108;106;54;60;0;1;14;14;2;4;0;1;0
66393;22.10.2022;406557985;Чемпионат Италии. Серия B;Тернана;Дженоа;Чемпионат Италии. Серия B Тернана Дженоа;4782;1;2;54;6.019999981;1.149999976;3.5;2.420000076;1;1;0;0;4;4;5;8;8;3;59;92;21;39;0;1;14;17;3;3;1;2;0
293572;30.10.2022;408425521;Чемпионат Италии. Серия D;Сорренто Кальцио;Полиспортива Арзакена;Чемпионат Италии. Серия D Сорренто Кальцио Полиспортива Арзакена;4799;2;1;1.110000014;7.360000134;30;3.5;2.404999971;1;1;0;0;5;2;4;3;5;5;76;91;64;43;0;0;18;14;1;1;3;1;1
68937;22.10.2022;406574271;Чемпионат Венгрии. Вторая лига;МТК;Шиофок;Чемпионат Венгрии. Вторая лига МТК Шиофок;4734;1;0;2.849999905;1.899999976;5.190000057;2.5;2.359999895;4;2;1;0;3;9;3;3;5;6;88;96;63;60;1;1;17;21;0;0;1;1;1
153839;24.10.2022;407073666;Чемпионат Швеции. Аллсвенскан;Гётеборг;АИК Стокгольм;Чемпионат Швеции. Аллсвенскан Гётеборг АИК Стокгольм;4714;0;0;5.96999979;1.559999943;4.380000114;0.5;2.390000105;2;1;0;0;5;6;0;3;5;7;72;90;44;40;0;0;10;21;1;2;1;0;1
329173;01.11.2022;408785920;Чемпионат Китая. Лига 1;Синьцзян Тяньшань;Гуанси Пинггуо Халиао;Чемпионат Китая. Лига 1 Синьцзян Тяньшань Гуанси Пинггуо Халиао;4723;1;0;1.350000024;3.660000086;17.29999924;1.5;2.180000067;3;2;0;0;2;9;3;0;4;4;55;67;18;48;0;0;15;11;2;1;1;0;0
348097;02.11.2022;409091059;Молодежная лига УЕФА;Ювентус (19);ПСЖ (19);Молодежная лига УЕФА Ювентус (19) ПСЖ (19);4796;1;3;39;19.20000076;1.029999971;4.5;2.089999914;3;3;0;1;2;3;3;4;4;3;88;93;49;50;0;0;29;20;5;1;4;4;1
505;20.10.2022;406099840;Чемпионат Германии. Региональная лига. Север-Восток;Динамо Берлин;Бабельсберг 03;Чемпионат Германии. Региональная лига. Север-Восток Динамо Берлин Бабельсберг 03;4763;1;1;4.550000191;1.460000038;6.070000172;2.5;2.440000057;3;2;0;0;4;2;4;3;6;1;62;43;43;25;0;0;16;10;0;0;2;1;1
340224;01.11.2022;408924714;Лига Чемпионов УЕФА;Спортинг;Айнтрахт Франкфурт;Лига Чемпионов УЕФА Спортинг Айнтрахт Франкфурт;4724;1;2;41;5;1.179999948;3.5;2.039999962;2;3;0;0;0;6;2;4;1;3;61;120;17;41;0;1;23;20;4;2;1;2;0
151919;24.10.2022;407061746;Чемпионат Польши. Лига 1;Скра;Хробры;Чемпионат Польши. Лига 1 Скра Хробры;4782;1;2;38;5.46999979;1.159999967;3.5;2.269999981;2;2;0;0;2;3;3;2;5;4;88;100;100;105;0;0;21;21;3;1;1;2;0
94270;23.10.2022;406748198;Чемпионат Таиланда. Дивизион 3;Чамчури Юнайтед;Нонтхабури Юнайтед;Чемпионат Таиланда. Дивизион 3 Чамчури Юнайтед Нонтхабури Юнайтед;4765;0;2;32;21;1.00999999;2.5;2.589999914;1;2;0;0;7;4;1;3;5;1;66;63;67;39;0;0;19;17;0;0;0;3;1
55252;22.10.2022;406527652;Чемпионат Дании. Первый дивизион;Фремад Амагер;Нюкёбинг;Чемпионат Дании. Первый дивизион Фремад Амагер Нюкёбинг;4703;1;0;1.149999976;6.039999962;39;1.5;2.230000019;2;1;0;0;4;5;4;2;3;6;76;118;34;45;0;0;10;8;3;2;1;0;0
16845;21.10.2022;406316482;Чемпионат Мексики. 4-й дивизион;Атлетико Кокула;Авес Бланкас;Чемпионат Мексики. 4-й дивизион Атлетико Кокула Авес Бланкас;4787;1;2;26;6.460000038;1.139999986;3.5;2.109999895;1;2;0;0;4;6;2;3;2;3;42;58;31;34;0;0;11;14;4;3;1;2;0
89197;23.10.2022;406714488;Чемпионат Японии. Второй дивизион;Цвайген;Точиги;Чемпионат Японии. Второй дивизион Цвайген Точиги;4795;0;0;4.710000038;1.5;5.309999943;0.5;2.359999895;1;0;0;0;2;1;2;2;5;6;84;74;54;38;0;0;12;20;0;0;0;0;0
260514;29.10.2022;408235792;Кубок Африканских Наций до 23 лет;Мали (23);Руанда (23);Кубок Африканских Наций до 23 лет Мали (23) Руанда (23);4748;1;0;1.049999952;11.5;43;1.5;2.700000048;1;1;0;0;7;2;2;1;5;3;62;57;67;40;0;0;22;9;3;2;1;0;0
347997;02.11.2022;409089583;Кубок Конфедерации КАФ;АСК Кара;Сфаксьен;Кубок Конфедерации КАФ АСК Кара Сфаксьен;4746;2;1;1.220000029;4.650000095;40;3.5;2.664000034;0;0;0;0;2;5;3;1;4;4;52;49;57;50;0;1;19;15;2;2;2;1;0
303208;30.10.2022;408454703;Чемпионат Марокко. Второй дивизион;УСМ Оуйда;Юссоуфия Берречид;Чемпионат Марокко. Второй дивизион УСМ Оуйда Юссоуфия Берречид;4792;0;0;6.199999809;1.440000057;4.650000095;0.5;2.775000095;0;3;0;0;2;6;6;5;4;2;73;75;33;34;0;1;18;12;5;2;0;0;0
102213;23.10.2022;406765165;Чемпионат Испании. Третий дивизион RFEF;Бадалона II;Сант-Андреу;Чемпионат Испании. Третий дивизион RFEF Бадалона II Сант-Андреу;4735;1;0;1.570000052;3;9.829999924;1.5;2.210000038;1;3;0;0;2;7;3;4;3;4;63;108;33;71;0;0;7;8;3;4;1;1;1
346189;02.11.2022;409073291;Кубок Италии. Серия D;Лигорна;Сестри Леванте;Кубок Италии. Серия D Лигорна Сестри Леванте;4723;0;1;35;6.679999828;1.120000005;1.5;2.619999886;2;1;0;0;3;7;2;4;4;7;79;95;35;51;0;0;14;12;0;0;2;1;1
143900;24.10.2022;406913624;Чемпионат США. USL;Бирмингем Легион;Питтсбург Риверхаундс;Чемпионат США. USL Бирмингем Легион Питтсбург Риверхаундс;4734;1;0;1.159999967;6.03000021;27;1.5;2.160000086;0;1;0;0;4;2;7;2;7;0;83;86;54;48;0;0;9;9;0;0;1;1;1
251489;29.10.2022;408183087;Чемпионат Португалии до 19 лет;Насьональ Фуншал (19);Белененсеш (19);Чемпионат Португалии до 19 лет Насьональ Фуншал (19) Белененсеш (19);4725;1;2;22;4.539999962;1.24000001;3.5;2.775000095;1;2;0;1;0;2;3;4;2;5;126;115;58;56;0;0;20;13;0;0;2;2;1
298635;30.10.2022;408441145;Чемпионат Англии. Чемпионшип. Женщины;Чарльтон Атлетик (жен);Бристоль Сити (жен);Чемпионат Англии. Чемпионшип. Женщины Чарльтон Атлетик (жен) Бристоль Сити (жен);4707;0;2;32;21;1.00999999;2.5;2.305000067;1;0;0;0;5;7;0;9;4;5;82;76;21;30;0;0;10;10;0;0;0;2;0
53149;22.10.2022;406520357;Чемпионат Германии. 3-я Бундеслига;Меппен;Боруссия II;Чемпионат Германии. 3-я Бундеслига Меппен Боруссия II;4784;0;1;41;5;1.179999948;1.5;2.079999924;1;2;0;0;2;8;4;4;2;2;80;85;64;53;0;0;23;7;2;3;0;2;1
170728;25.10.2022;407293478;Чемпионат Англии. Южная Премьер-лига. Центр;Илкестон Таун;Стоурбридж;Чемпионат Англии. Южная Премьер-лига. Центр Илкестон Таун Стоурбридж;4761;0;2;31;20;1.00999999;2.5;2.079999924;0;0;0;0;7;7;4;13;7;11;83;72;49;38;0;0;11;4;0;0;0;2;0
113376;23.10.2022;406796254;Чемпионат Польши. Лига 2;Радуния Стезика;Погонь Седльце;Чемпионат Польши. Лига 2 Радуния Стезика Погонь Седльце;4750;2;1;1.120000005;6.860000134;31;3.5;2.359999895;3;3;0;0;4;4;4;2;3;0;79;83;44;43;0;0;19;26;0;0;2;1;0
323374;31.10.2022;408667019;Чемпионат Ганы. 1-й дивизион;Наниа;Сусубриби;Чемпионат Ганы. 1-й дивизион Наниа Сусубриби;4705;0;1;13.5;3.74000001;1.379999995;1.5;2.180000067;2;3;0;1;5;1;2;4;8;1;122;79;97;46;0;0;19;11;3;2;0;1;0
82062;22.10.2022;406644956;Чемпионат Аргентины. Региональная лига;Колониял Де Ферре;Ривадавия Линкольн;Чемпионат Аргентины. Региональная лига Колониял Де Ферре Ривадавия Линкольн;4752;0;0;5.090000153;1.389999986;6.099999905;0.5;2.660000086;3;3;0;0;4;4;2;4;7;4;81;90;50;53;0;0;40;23;0;0;1;0;1
239981;29.10.2022;408150470;Чемпионат Португалии до 19 лет;Маритимо (19);Спортинг (19);Чемпионат Португалии до 19 лет Маритимо (19) Спортинг (19);4789;1;1;8.779999733;1.49000001;3.50999999;2.5;2.440000057;2;2;0;0;2;4;3;2;6;3;83;74;73;79;1;0;23;17;0;0;1;1;0
255002;29.10.2022;408205048;Чемпионат Испании. Первый дивизион RFEF. Группа 2;Аморебиета;Алькояно;Чемпионат Испании. Первый дивизион RFEF. Группа 2 Аморебиета Алькояно;4755;1;0;1.139999986;6.179999828;35;1.5;2.954999924;3;3;0;0;5;5;5;1;3;3;51;62;36;28;0;0;13;16;0;0;1;0;0
119669;23.10.2022;406808756;Чемпионат Италии. Серия D;Кастровиллари;Реал Агро Аверса;Чемпионат Италии. Серия D Кастровиллари Реал Агро Аверса;4782;0;1;34;8.06000042;1.090000033;1.5;2.789999962;1;2;0;0;1;3;3;5;3;9;62;85;25;53;0;0;15;12;0;0;1;1;1
